lat,lng,count,,,,
-28.009,131.507,317.5,,,,
-27.992,131.493,311.7,,,,
-28.136,129.744,313.8,,,,
-28.129,129.736,314.8,,,,
-28.12,129.735,316,,,,
-28.111,129.733,317.7,,,,
-27.956,128.533,314.9,,,,
-27.957,128.523,312.6,,,,
-27.946,128.542,340.3,,,,
-27.947,128.532,341.7,,,,
-27.948,128.521,323.8,,,,
-27.954,128.48,317.5,,,,
-27.955,128.469,319.6,,,,
-27.929,128.592,316,,,,
-27.931,128.582,342.9,,,,
-27.934,128.561,317.7,,,,
-27.936,128.541,339.2,,,,
-27.938,128.53,330.1,,,,
-27.943,128.489,346.1,,,,
-27.945,128.478,352.3,,,,
-27.946,128.468,321.1,,,,
-27.921,128.596,336.3,,,,
-27.923,128.585,334.1,,,,
-27.925,128.565,322.9,,,,
-27.935,128.492,332.2,,,,
-27.937,128.482,339.4,,,,
-27.938,128.471,348.6,,,,
-27.911,128.605,322.2,,,,
-27.919,128.542,314.7,,,,
-27.925,128.501,315,,,,
-27.926,128.49,325.5,,,,
-27.928,128.48,359.4,,,,
-27.929,128.47,348.9,,,,
-27.899,128.624,314.8,,,,
-27.917,128.489,336.9,,,,
-27.918,128.478,359.3,,,,
-27.92,128.468,329.4,,,,
-27.712,129.884,311.7,,,,
-27.908,128.487,317.5,,,,
-27.909,128.477,361.3,,,,
-27.911,128.466,329.3,,,,
-27.883,128.6,320.5,,,,
-27.885,128.589,320.6,,,,
-27.899,128.486,327.2,,,,
-27.9,128.475,325.1,,,,
-27.89,128.484,339.1,,,,
-27.891,128.474,323.3,,,,
-27.881,128.482,338.8,,,,
-27.882,128.472,316.3,,,,
-27.871,128.481,315,,,,
-27.834,128.623,353.9,,,,
-27.835,128.612,349.6,,,,
-27.821,128.656,320.5,,,,
-27.822,128.646,323.9,,,,
-27.824,128.636,315.6,,,,
-27.825,128.626,350.5,,,,
-27.827,128.615,345.3,,,,
-27.812,128.655,333,,,,
-27.813,128.645,316,,,,
-27.815,128.634,338.3,,,,
-27.816,128.624,327.6,,,,
-27.8,128.674,313.2,,,,
-27.803,128.653,311.8,,,,
-27.804,128.643,315.3,,,,
-27.806,128.633,319.5,,,,
-27.807,128.622,314.4,,,,
-27.799,128.334,320.5,,,,
-27.801,128.323,319.1,,,,
-27.806,128.282,320.3,,,,
-27.808,128.271,313.1,,,,
-27.792,128.322,319.4,,,,
-27.792,128.247,324.9,,,,
-27.77,128.355,318.9,,,,
-27.754,128.127,315.9,,,,
-27.756,128.116,322.7,,,,
-27.744,128.136,315.4,,,,
-27.745,128.125,330.6,,,,
-27.746,128.115,331.3,,,,
-27.716,128.131,316,,,,
-27.717,128.121,328.2,,,,
-27.71,128.124,327.4,,,,
-25.813,131.728,343.9,,,,
-25.815,131.717,328.1,,,,
-25.803,131.727,302.5,,,,
-25.691,131.585,305.3,,,,
-25.59,131.761,307.2,,,,
-25.817,127.999,306.2,,,,
-25.819,127.989,322.6,,,,
-25.81,127.987,305.3,,,,
-25.467,127.874,312.8,,,,
-25.455,127.893,312.9,,,,
-25.494,127.483,307.3,,,,
-25.495,127.473,309.9,,,,
-24.789,127.388,300,,,,
-24.782,127.392,312.5,,,,
-24.956,122.916,376.9,,,,
-24.961,122.929,317.4,,,,
-24.963,122.911,328.8,,,,
-24.949,122.928,333.9,,,,
-24.951,122.909,353.7,,,,
-21.197,119.185,316.9,,,,
-19.954,123.023,319.1,,,,
-19.955,123.008,316.5,,,,
-19.944,123.006,322.1,,,,
-19.946,122.992,308.9,,,,
-19.944,123,319.8,,,,
-18.629,125.8,312.9,,,,
-17.296,144.06,300.7,,,,
-17.298,144.071,307.5,,,,
-18.16,144.095,303.5,,,,
-18.168,144.083,305.1,,,,
-18.384,145.296,309.3,,,,
-18.385,145.305,306.8,,,,
-18.401,145.287,308.8,,,,
-18.403,145.297,300.8,,,,
-19.383,138.717,310.8,,,,
-19.397,138.714,310.3,,,,
-19.377,138.711,308.1,,,,
-19.39,138.709,313.4,,,,
-19.403,138.706,310.9,,,,
-20.735,139.478,307,,,,
-21.374,140.732,309.4,,,,
-21.458,140.815,308.2,,,,
-21.491,140.748,309.6,,,,
-24.434,147.69,301.4,,,,
-24.598,146.754,306,,,,
-24.642,146.802,301.1,,,,
-24.861,147.77,312.7,,,,
-30.51,150.86,302.6,,,,
-30.513,150.883,306.4,,,,
-30.522,150.876,311.3,,,,
-30.524,150.9,314.9,,,,
-30.738,152.063,308.1,,,,
-30.752,152.061,304.4,,,,
-31.34,151.723,309.9,,,,
-31.352,151.693,333.6,,,,
-31.354,151.723,387.2,,,,
-31.356,151.75,314.9,,,,
-31.368,151.723,346.6,,,,
-31.371,151.75,319,,,,
-31.385,151.75,324.5,,,,
-31.387,151.777,327.3,,,,
-31.401,151.777,338.4,,,,
-31.404,151.806,333.4,,,,
-31.356,151.688,311.9,,,,
-31.358,151.718,373.4,,,,
-31.36,151.746,328.3,,,,
-31.375,151.746,321.1,,,,
-31.377,151.772,309.8,,,,
-31.385,151.889,305.2,,,,
-31.389,151.746,312,,,,
-31.391,151.772,329.2,,,,
-31.393,151.801,308.5,,,,
-31.405,151.772,325.4,,,,
-31.408,151.801,342.5,,,,
-31.422,151.799,315.3,,,,
-31.485,151.285,305.1,,,,
-31.487,151.313,315.3,,,,
-31.489,151.338,305.1,,,,
-31.499,151.287,330.6,,,,
-31.501,151.314,334.6,,,,
-31.503,151.338,305.3,,,,
-31.612,152.13,308.7,,,,
-31.584,151.219,317.3,,,,
-31.586,151.246,314.4,,,,
-31.589,151.21,303.7,,,,
-31.591,151.236,305.7,,,,
-31.624,151.127,307.4,,,,
-31.638,151.127,313.3,,,,
-31.764,151.813,309.8,,,,
-31.768,151.807,310.1,,,,
-31.782,151.805,308.4,,,,
-31.798,151.83,313.6,,,,
-32.049,151.405,309.3,,,,
-32.15,151.371,316.1,,,,
-32.162,151.342,306.9,,,,
-32.165,151.371,306.4,,,,
-32.155,151.365,318.4,,,,
-32.169,151.365,304.7,,,,
-32.572,150.584,313.8,,,,
-32.574,150.608,321.7,,,,
-32.557,150.245,340.8,,,,
-32.559,150.271,315.3,,,,
-32.589,150.632,307.7,,,,
-32.57,150.243,320.1,,,,
-32.586,150.437,328.9,,,,
-32.605,150.656,315.6,,,,
-32.607,150.681,316.5,,,,
-32.583,150.241,305.9,,,,
-32.629,150.781,308.3,,,,
-32.609,150.386,308.9,,,,
-32.642,150.779,319.9,,,,
-32.622,150.383,314.5,,,,
-32.624,150.405,310.1,,,,
-32.636,150.772,324,,,,
-32.62,150.398,315.2,,,,
-32.682,150.845,311.9,,,,
-32.685,150.872,317.3,,,,
-32.687,150.898,306.2,,,,
-32.676,150.129,339.7,,,,
-32.678,150.152,318,,,,
-32.68,150.175,312.2,,,,
-32.689,150.127,318.4,,,,
-32.693,150.174,313.8,,,,
-32.695,150.195,317,,,,
-32.697,150.217,305.5,,,,
-32.701,150.126,309.8,,,,
-32.675,150.124,329.8,,,,
-32.677,150.147,320.3,,,,
-32.678,150.17,309.5,,,,
-32.688,150.123,322.1,,,,
-32.691,150.169,316.4,,,,
-32.693,150.191,320.2,,,,
-32.695,150.212,305.7,,,,
-32.7,150.121,311.3,,,,
-32.713,150.119,310.6,,,,
-32.968,149.931,302.9,,,,
-33.002,150.185,303.7,,,,
-33.04,150.018,308,,,,
-33.039,150.013,308.4,,,,
-33.159,150.188,304.4,,,,
-33.227,150.975,303.3,,,,
-33.232,150.967,303.5,,,,
-33.185,150.057,315.2,,,,
-33.191,150.128,307.8,,,,
-33.193,150.151,304.4,,,,
-33.784,150.136,315.8,,,,
-33.828,150.032,311.6,,,,
-33.83,150.057,326.3,,,,
-33.832,150.081,307.6,,,,
-33.84,150.047,316,,,,
-33.842,150.071,306.4,,,,
-34.214,150.014,315.5,,,,
-34.223,149.964,321,,,,
-34.225,149.988,328.9,,,,
-34.222,149.981,332,,,,
-34.272,150.275,304,,,,
-34.261,149.977,326.1,,,,
-34.345,150.502,306.2,,,,
-34.347,150.529,300.8,,,,
-34.339,150.498,301.1,,,,
-34.341,150.525,303.1,,,,
-33.967,142.223,377.5,,,,
-33.969,142.234,372.5,,,,
-33.975,142.21,322.3,,,,
-33.976,142.221,353.4,,,,
-33.978,142.232,320.9,,,,
-33.984,142.208,308.8,,,,
-33.985,142.219,329.6,,,,
-33.987,142.23,327.4,,,,
-35.517,149.897,318,,,,
-35.528,149.871,344.7,,,,
-35.53,149.895,404.6,,,,
-35.532,149.921,338.3,,,,
-35.36,147.868,337.5,,,,
-35.543,149.893,394.4,,,,
-35.545,149.919,368,,,,
-35.369,147.862,323.6,,,,
-35.54,149.889,384.6,,,,
-35.542,149.914,376.4,,,,
-35.898,147.569,308.9,,,,
-35.896,147.564,303.4,,,,
-35.898,147.583,303.5,,,,
-36.099,149.618,303.3,,,,
-36.11,149.586,304.1,,,,
-36.112,149.616,308,,,,
-36.132,149.532,315,,,,
-36.134,149.559,319.8,,,,
-36.151,149.609,310.9,,,,
-36.144,149.55,308.8,,,,
-34.567,135.611,310.6,,,,
-34.559,135.606,306.5,,,,
-36.817,148.341,306,,,,
-36.819,148.366,308.1,,,,
-37.181,148.513,305.6,,,,
-37.183,148.534,307.3,,,,
-37.2,148.595,305.1,,,,
-37.213,148.594,313.9,,,,
-37.236,148.57,317.9,,,,
-37.237,148.59,306.5,,,,
-37.239,148.565,309.8,,,,
-37.24,148.585,308,,,,
-37.323,148.533,305.8,,,,
-37.334,148.51,321.1,,,,
-37.346,148.511,322.9,,,,
-37.325,148.526,304.8,,,,
-37.336,148.503,321.9,,,,
-37.337,148.526,314.8,,,,
-37.348,148.504,314.5,,,,
-37.35,148.527,305.9,,,,
-37.35,147.581,303.5,,,,
-37.346,147.576,303.5,,,,
-37.369,147.694,320.4,,,,
-37.37,147.714,308.7,,,,
-37.379,147.672,313,,,,
-37.38,147.692,312.8,,,,
-37.408,147.73,313.2,,,,
-37.403,147.55,325,,,,
-37.421,147.75,315.3,,,,
-37.433,147.749,320.8,,,,
-37.435,147.767,318.1,,,,
-37.458,147.887,327.7,,,,
-37.46,147.907,369.1,,,,
-37.462,147.926,333.1,,,,
-37.587,149.376,305.4,,,,
-37.589,149.401,319.7,,,,
-37.591,149.427,319.4,,,,
-37.593,149.452,314,,,,
-37.468,147.866,318.3,,,,
-37.47,147.886,346.4,,,,
-37.472,147.904,333.4,,,,
-37.473,147.924,333.7,,,,
-37.6,149.374,319.3,,,,
-37.602,149.4,314.4,,,,
-37.605,149.425,331.6,,,,
-37.607,149.451,335.1,,,,
-37.453,147.76,307.7,,,,
-37.454,147.78,308.4,,,,
-37.463,147.88,335.3,,,,
-37.465,147.899,359.7,,,,
-37.466,147.918,365.2,,,,
-37.586,149.394,317.3,,,,
-37.587,149.42,321.1,,,,
-37.589,149.445,316,,,,
-37.475,147.879,350.8,,,,
-37.477,147.897,344.3,,,,
-37.478,147.915,323.3,,,,
-37.48,147.935,310.9,,,,
-37.597,149.367,311.2,,,,
-37.599,149.393,323,,,,
-37.601,149.418,316.6,,,,
-37.603,149.444,340.6,,,,
-37.487,147.877,332.7,,,,
-37.489,147.895,310.4,,,,
-37.61,149.366,318,,,,
-37.612,149.391,318.3,,,,
-37.614,149.417,338.6,,,,
-37.616,149.442,362.5,,,,
-37.499,147.876,322.1,,,,
-37.621,149.339,306.7,,,,
-37.623,149.365,342.3,,,,
-37.625,149.39,324.2,,,,
-37.627,149.415,372.7,,,,
-37.629,149.44,403.4,,,,
-37.634,149.337,318.9,,,,
-37.636,149.363,346.4,,,,
-37.638,149.388,333,,,,
-37.64,149.413,413.4,,,,
-37.642,149.439,428.1,,,,
-37.644,149.465,318.3,,,,
-37.497,147.593,314,,,,
-37.499,147.614,311.9,,,,
-37.5,147.633,314.4,,,,
-37.523,147.872,317.6,,,,
-37.647,149.336,315.4,,,,
-37.649,149.361,345.3,,,,
-37.651,149.386,343.1,,,,
-37.653,149.411,488.2,,,,
-37.655,149.437,465.4,,,,
-37.657,149.463,326.1,,,,
-37.508,147.592,309.6,,,,
-37.51,147.612,321.9,,,,
-37.512,147.632,334.1,,,,
-37.514,147.651,311.8,,,,
-37.534,147.871,336.5,,,,
-37.536,147.891,332.7,,,,
-37.538,147.912,333.7,,,,
-37.54,147.933,322.7,,,,
-37.66,149.334,315.4,,,,
-37.662,149.36,348.1,,,,
-37.664,149.384,370.6,,,,
-37.666,149.41,506,,,,
-37.668,149.436,462.6,,,,
-37.67,149.461,328.4,,,,
-37.524,147.631,380.3,,,,
-37.526,147.649,338.5,,,,
-37.546,147.871,310.5,,,,
-37.548,147.891,312.5,,,,
-37.552,147.932,316.1,,,,
-37.675,149.359,349.6,,,,
-37.677,149.383,419.3,,,,
-37.679,149.409,505.3,,,,
-37.681,149.434,466.9,,,,
-37.684,149.46,333.2,,,,
-37.688,149.511,323.5,,,,
-37.69,149.537,315.7,,,,
-37.689,149.357,350.5,,,,
-37.691,149.382,473.1,,,,
-37.693,149.407,505.6,,,,
-37.695,149.433,418.6,,,,
-37.697,149.458,337.7,,,,
-37.699,149.484,322.6,,,,
-37.701,149.51,334.8,,,,
-37.52,147.626,358.4,,,,
-37.521,147.645,348.5,,,,
-37.541,147.866,317.5,,,,
-37.543,147.886,324.3,,,,
-37.544,147.906,324,,,,
-37.546,147.928,326.7,,,,
-37.658,149.33,313.4,,,,
-37.66,149.355,347,,,,
-37.662,149.38,350,,,,
-37.664,149.405,479.4,,,,
-37.666,149.431,475.8,,,,
-37.667,149.457,329.5,,,,
-37.669,149.483,314.2,,,,
-37.531,147.625,320,,,,
-37.533,147.643,314.5,,,,
-37.558,147.926,310.5,,,,
-37.673,149.354,327.7,,,,
-37.675,149.379,378.8,,,,
-37.677,149.404,504.7,,,,
-37.679,149.43,503.2,,,,
-37.681,149.455,337.5,,,,
-37.682,149.481,316.5,,,,
-37.684,149.506,316.8,,,,
-37.686,149.532,318.1,,,,
-37.686,149.353,352.6,,,,
-37.688,149.377,426.7,,,,
-37.69,149.402,505.1,,,,
-37.692,149.428,482.3,,,,
-37.694,149.453,344.2,,,,
-37.696,149.479,321.6,,,,
-37.698,149.505,336.8,,,,
-37.699,149.351,357.8,,,,
-37.701,149.376,446.1,,,,
-37.703,149.401,504.2,,,,
-37.705,149.427,400.6,,,,
-37.707,149.452,351,,,,
-37.709,149.478,341.4,,,,
-37.598,147.963,313.1,,,,
-37.711,149.325,320.7,,,,
-37.712,149.35,366.7,,,,
-37.714,149.375,472.1,,,,
-37.716,149.4,505.3,,,,
-37.718,149.425,358.4,,,,
-37.72,149.45,344.9,,,,
-37.722,149.476,345.5,,,,
-37.724,149.323,325.4,,,,
-37.726,149.348,380.3,,,,
-37.727,149.373,504.3,,,,
-37.729,149.399,504.2,,,,
-37.731,149.424,344,,,,
-37.733,149.449,338.6,,,,
-37.735,149.475,343.4,,,,
-37.737,149.321,350.9,,,,
-37.739,149.346,423.4,,,,
-37.741,149.372,506.7,,,,
-37.743,149.397,472.6,,,,
-37.745,149.422,334.9,,,,
-37.747,149.448,337.2,,,,
-37.749,149.474,327,,,,
-37.75,149.32,356.1,,,,
-37.752,149.345,451.8,,,,
-37.754,149.371,504.8,,,,
-37.756,149.396,395.9,,,,
-37.758,149.421,330,,,,
-37.763,149.319,348.9,,,,
-37.765,149.344,437.1,,,,
-37.769,149.395,344.2,,,,
-37.771,149.42,325.4,,,,
-37.773,149.446,321.4,,,,
-37.776,149.318,342.5,,,,
-37.778,149.343,378.3,,,,
-37.78,149.369,328.6,,,,
-37.748,149.338,402.2,,,,
-37.75,149.364,475.7,,,,
-37.752,149.389,441.7,,,,
-37.754,149.414,323.6,,,,
-37.756,149.44,324.9,,,,
-37.757,149.466,328.1,,,,
-37.761,149.337,416.9,,,,
-37.763,149.362,480.1,,,,
-37.765,149.387,405.3,,,,
-37.769,149.439,320.4,,,,
-37.774,149.336,400.6,,,,
-37.776,149.361,372.8,,,,
-37.778,149.387,324.6,,,,
-24.778,127.385,306.8,,,,
-26.666,124.127,316.3,,,,
-26.673,124.096,336.7,,,,
-26.675,124.111,321.7,,,,
-26.677,124.126,311,,,,
-26.684,124.094,313.8,,,,
-27.918,128.615,308.9,,,,
-27.905,122.78,310.7,,,,
-27.924,122.764,316.1,,,,
-28.783,128.953,311.6,,,,
-28.775,128.646,322.4,,,,
-28.778,128.949,313,,,,
-28.772,128.642,316,,,,
-28.865,128.836,316.7,,,,
-28.867,128.871,317.5,,,,
-28.88,128.835,327,,,,
-28.883,128.87,318.5,,,,
-28.874,128.828,324.7,,,,
-28.877,128.862,326.8,,,,
-28.934,128.789,317.5,,,,
-28.93,128.785,318,,,,
-28.19,121.232,309.8,,,,
-28.986,128.285,312.4,,,,
-28.998,128.252,346.3,,,,
-29.001,128.283,398.4,,,,
-29.013,128.251,317.4,,,,
-28.983,128.278,308.7,,,,
-28.996,128.245,317.6,,,,
-28.998,128.276,401.2,,,,
-29.001,128.308,333.4,,,,
-29.011,128.243,313.8,,,,
-29.013,128.275,316.2,,,,
-29.051,128.367,354.7,,,,
-29.053,128.399,326.6,,,,
-29.064,128.334,313.1,,,,
-29.066,128.366,391.1,,,,
-29.069,128.398,369.8,,,,
-29.079,128.333,317.7,,,,
-29.081,128.365,379.8,,,,
-29.084,128.397,340.7,,,,
-29.094,128.331,336.1,,,,
-29.096,128.363,360,,,,
-29.064,128.361,374.2,,,,
-29.067,128.393,370.3,,,,
-29.077,128.328,309.1,,,,
-29.08,128.36,372,,,,
-29.082,128.392,352.3,,,,
-29.092,128.327,325.2,,,,
-29.095,128.358,367.3,,,,
-29.138,128.322,331.5,,,,
-30.63,123.446,310.4,,,,
-30.632,123.462,317.6,,,,
-30.634,123.456,322.3,,,,
-30.635,123.472,306.6,,,,
-30.731,123.42,312.7,,,,
-30.768,123.66,306.1,,,,
-30.779,123.658,304.8,,,,
-30.762,123.399,312.3,,,,
-30.807,123.704,309.6,,,,
-30.808,123.721,309.5,,,,
-30.797,123.41,305.8,,,,
-30.808,123.409,311.1,,,,
-30.81,123.425,311.5,,,,
-30.811,123.419,315.9,,,,
-31.17,121.247,312.7,,,,
-31.177,121.221,312.9,,,,
-31.623,119.732,311.8,,,,
-31.624,119.743,308.8,,,,
-31.629,119.709,301.8,,,,
-31.63,119.72,319.6,,,,
-31.632,119.731,319.6,,,,
-31.633,119.742,308.9,,,,
-31.921,121.486,305.9,,,,
-31.923,121.499,305.7,,,,
-13.96,123.315,306.3,,,,
-13.961,123.324,309.3,,,,
-16.524,123.503,307.5,,,,
-18.917,123.683,308.8,,,,
-18.919,123.694,336.2,,,,
-24.784,127.392,309.5,,,,
-32.16,151.346,332.8,,,,
-32.151,151.342,333.3,,,,
-32.165,151.339,334.6,,,,
-32.17,151.362,333.7,,,,
-32.179,151.336,324.7,,,,
-32.184,151.358,323.1,,,,
-32.58,150.616,326.1,,,,
-32.6,150.639,328.8,,,,
-32.558,150.247,324.3,,,,
-32.691,150.849,326.7,,,,
-32.716,150.898,321,,,,
-32.558,150.242,326.4,,,,
-32.68,150.164,325.5,,,,
-32.688,150.129,334.8,,,,
-32.695,150.16,327.4,,,,
-32.702,150.192,321.6,,,,
-32.688,150.123,330.5,,,,
-32.993,150.172,320.5,,,,
-33,150.203,318.9,,,,
-33.001,150.197,326.3,,,,
-33.187,150.066,319.8,,,,
-33.187,150.059,320.6,,,,
-33.753,150.16,324.1,,,,
-33.755,150.153,321.5,,,,
-33.783,150.145,324.6,,,,
-33.786,150.023,323.3,,,,
-33.792,150.05,324.9,,,,
-33.8,150.018,334.6,,,,
-33.836,150.032,322.8,,,,
-34.248,150.416,336.7,,,,
-34.254,150.442,330,,,,
-34.209,150.039,339.8,,,,
-34.253,150.408,327,,,,
-34.259,150.435,329.8,,,,
-34.211,150.034,340.8,,,,
-34.225,150.029,333.9,,,,
-34.276,150.252,338.1,,,,
-34.283,150.283,341.7,,,,
-34.233,149.997,333.5,,,,
-34.261,149.987,334.9,,,,
-34.275,149.983,337.4,,,,
-34.263,149.98,337.6,,,,
-34.277,149.976,329.8,,,,
-34.849,150.174,323.8,,,,
-34.946,150.48,324.7,,,,
-34.952,150.472,325.3,,,,
-34.973,150.151,330.5,,,,
-34.987,150.147,328.9,,,,
-35.55,149.891,349.4,,,,
-35.556,149.917,350.6,,,,
-35.563,149.886,375.3,,,,
-35.569,149.913,415.5,,,,
-35.575,149.938,370.3,,,,
-35.554,149.882,352.6,,,,
-35.56,149.909,379.9,,,,
-35.567,149.877,350.5,,,,
-35.573,149.905,415.7,,,,
-35.289,147.85,326,,,,
-35.319,147.839,330.7,,,,
-35.335,147.833,326.3,,,,
-35.359,147.866,346.3,,,,
-35.328,147.829,326.4,,,,
-35.338,147.869,326.4,,,,
-35.353,147.863,338.8,,,,
-36.027,149.868,325.9,,,,
-36.033,149.893,321.4,,,,
-36.025,149.891,324.4,,,,
-36.109,149.593,332,,,,
-36.114,149.616,335.6,,,,
-36.122,149.587,323.5,,,,
-36.128,149.61,328.3,,,,
-36.13,149.556,324.8,,,,
-36.135,149.579,327.6,,,,
-36.138,149.525,338.6,,,,
-36.144,149.551,355.8,,,,
-36.149,149.573,347.3,,,,
-36.156,149.604,341.1,,,,
-36.175,149.624,330.5,,,,
-36.129,149.523,324.8,,,,
-36.135,149.549,341.8,,,,
-36.14,149.572,349.9,,,,
-36.142,149.518,321,,,,
-36.148,149.545,333,,,,
-36.16,149.597,339.8,,,,
-36.166,149.623,331.2,,,,
-36.18,149.618,335.5,,,,
-36.187,149.588,334,,,,
-36.193,149.614,346.5,,,,
-36.183,149.504,320.6,,,,
-36.189,149.532,335.7,,,,
-36.195,149.557,390.9,,,,
-36.201,149.583,337.4,,,,
-37.071,148.143,362.3,,,,
-37.078,148.171,339.1,,,,
-37.085,148.137,357.6,,,,
-37.092,148.166,401.3,,,,
-37.1,148.132,372.2,,,,
-37.106,148.159,475.1,,,,
-37.115,148.197,375.4,,,,
-37.13,148.258,322.7,,,,
-37.129,148.19,328.2,,,,
-37.195,148.403,335,,,,
-37.202,148.434,341.3,,,,
-37.215,148.425,358.6,,,,
-37.099,148.127,345.8,,,,
-37.106,148.154,454,,,,
-37.114,148.191,393.4,,,,
-37.128,148.184,337.7,,,,
-37.195,148.395,323.3,,,,
-37.203,148.428,344.9,,,,
-37.216,148.42,354.2,,,,
-37.223,148.45,323.7,,,,
-37.345,148.501,363.4,,,,
-37.352,148.529,383.5,,,,
-37.589,149.429,339.4,,,,
-37.595,149.456,330.2,,,,
-37.602,149.424,356.5,,,,
-37.608,149.451,389.5,,,,
-37.615,149.42,350.6,,,,
-37.628,149.415,341.4,,,,
-37.634,149.441,391.7,,,,
-37.64,149.468,338.8,,,,
-37.595,149.421,346.3,,,,
-37.601,149.447,356.5,,,,
-37.614,149.443,399.8,,,,
-37.62,149.469,326.6,,,,
-37.622,149.412,343.5,,,,
-37.628,149.438,375.1,,,,
-37.634,149.464,347.6,,,,
-37.641,149.433,364.6,,,,
-37.647,149.46,356.6,,,,
-37.654,149.429,354.9,,,,
-37.66,149.455,379.5,,,,
-37.667,149.424,344.1,,,,
-37.673,149.451,382.6,,,,
-37.719,149.464,361,,,,
-37.757,149.47,377,,,,
-37.342,147.574,322.2,,,,
-37.375,147.707,326.3,,,,
-37.381,147.667,325.6,,,,
-37.389,147.7,325.5,,,,
-37.411,147.726,349.7,,,,
-37.419,147.759,372.9,,,,
-37.45,147.891,322.7,,,,
-37.433,147.752,347.7,,,,
-37.465,147.885,388.4,,,,
-37.474,147.922,365,,,,
-37.339,147.57,318.5,,,,
-37.372,147.702,322.5,,,,
-37.378,147.662,322.9,,,,
-37.386,147.696,329.2,,,,
-37.417,147.754,368.4,,,,
-37.431,147.747,353.9,,,,
-37.463,147.88,379.1,,,,
-37.472,147.917,372.7,,,,
-37.397,147.545,331.1,,,,
-37.445,147.739,324.6,,,,
-37.453,147.773,332.1,,,,
-37.477,147.873,368.6,,,,
-37.487,147.912,325.4,,,,
-37.468,147.768,332.1,,,,
-37.475,147.8,333.5,,,,
-37.492,147.867,327.2,,,,
-37.52,147.855,348.2,,,,
-37.529,147.891,330,,,,
-37.536,147.921,338.8,,,,
-37.544,147.952,335.1,,,,
-37.551,147.985,338.2,,,,
-37.535,147.848,356.5,,,,
-37.543,147.882,367.8,,,,
-37.55,147.914,409.1,,,,
-37.558,147.947,343.7,,,,
-37.493,147.609,323.4,,,,
-37.557,147.876,342,,,,
-37.565,147.909,341.8,,,,
-37.573,147.942,323.8,,,,
-37.536,147.984,321.6,,,,
-37.518,147.848,335.9,,,,
-37.527,147.884,331.6,,,,
-37.535,147.915,333.2,,,,
-37.542,147.946,334.6,,,,
-37.55,147.978,342.5,,,,
-37.532,147.842,353.9,,,,
-37.541,147.876,361.6,,,,
-37.549,147.908,400.6,,,,
-37.556,147.94,360.1,,,,
-37.555,147.87,343.1,,,,
-37.563,147.902,349,,,,
-37.571,147.936,332.7,,,,
-37.505,147.598,376.1,,,,
-37.513,147.631,355,,,,
-37.519,147.593,321,,,,
-37.527,147.626,335.3,,,,
-37.607,147.956,334.8,,,,
-37.615,147.989,324.9,,,,
-30.75,152.058,323.9,,,,
-30.52,150.866,326,,,,
-30.526,150.896,328.5,,,,
-30.525,150.889,328.5,,,,
-31.342,151.711,328.9,,,,
-31.416,151.794,331.2,,,,
-31.361,151.699,341.2,,,,
-31.366,151.722,352,,,,
-31.428,151.811,322.4,,,,
-31.494,151.284,321.6,,,,
-31.5,151.31,335.3,,,,
-31.503,151.302,331.2,,,,
-31.51,151.33,323.6,,,,
-31.584,151.243,321.8,,,,
-31.779,151.814,323.3,,,,
-31.789,151.864,332,,,,
-31.642,151.106,331.5,,,,
